F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
226.98062133789062,35.85443115234375,288.44818115234375,150.40940856933594,-0.37626275420188904,-0.5850710236510173,-206.98626430784245,266.1260553244918,129.9941149566147,13.351188338515342,-76.99214935122775,279.47724366300713,-336.98037926445716,252.77486698597644,-3.1797305454141254e-16,-3.2483239349457875e-15,-2.0,-2.0,226.43768310546875,25.392465591430664,268.2598571777344,160.15640258789062,-1.1860321760177612,0.7540857099914593,227.953369140625,49.316322326660156,288.44818115234375,150.40940856933594,-0.15708163380622864,-1.592248056644735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929038055225004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAF_burn_angry.wav
237.9384002685547,34.07609176635742,336.9554138183594,161.0717315673828,-0.3760598599910736,0.013268733806959254,-283.5320207424178,160.282870888236,188.82480712492736,63.5614687726797,-94.70721361749042,223.84433966091572,-472.35682786734515,96.72140211555632,0.0,6.233487147824141e-16,-2.0,-2.0,244.8464813232422,25.38134765625,297.7702331542969,180.98565673828125,-0.5377300977706909,0.3508829449718225,221.74746704101562,44.708251953125,336.9554138183594,161.0717315673828,0.4489639699459076,-0.5362261585896846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863263240751153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000491521258296,0.03000327680838863,0.0,-2.0,0.2000081920209716,0.14000163840419433,0.0,0.0,0.0,0.0,0.0,0.0,OAF_cab_angry.wav
243.75540161132812,33.981788635253906,289.47332763671875,153.16928100585938,-1.1176917552947998,0.257686404304982,-226.75789451386842,171.3069177454583,157.94427968894075,90.0872125439354,-68.81361482492765,261.3941302893937,-384.7021742028092,81.21970520152288,-2.363678611626152e-16,-5.572996105367496e-16,-1.9999999999999998,-2.0,251.93255615234375,21.984596252441406,287.9164733886719,183.4259796142578,-1.711118459701538,2.9608947332226174,228.42324829101562,45.31294631958008,289.47332763671875,153.16928100585938,-0.18501552939414978,-1.4310852586414262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707327124371548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAF_calm_angry.wav
246.1506805419922,32.49376678466797,287.88055419921875,152.4390106201172,-1.1133184432983398,0.29018998510034244,-210.44559840912876,197.16554526732665,136.2229882502579,48.9332414400055,-74.22261015887082,246.09878670733215,-346.6685866593867,148.23230382732115,2.763186412550652e-16,0.0,-2.0,-2.0,253.6582794189453,23.235017776489258,283.9192810058594,181.5313720703125,-1.5384035110473633,2.0666662541295064,231.135498046875,41.82844543457031,287.88055419921875,152.4390106201172,-0.2590830624103546,-1.2746760509410076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6117263843648209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899729663307938,0.009994265585319906,0.0,-2.0,0.1999672319161137,0.1799787007454739,0.0,0.0,0.0,0.0,0.0,0.0,OAF_came_angry.wav
246.94793701171875,36.629127502441406,317.56884765625,154.62852478027344,-0.8997918963432312,0.11989803443228775,-216.14704557895493,209.35030885623695,163.80850695083518,167.09706783935457,-52.33853862811975,376.4473766955915,-379.9555525297901,42.25324101688237,0.0,0.0,-2.0,-2.0,259.4226989746094,22.545005798339844,304.1704406738281,196.26535034179688,-0.7371922731399536,0.7581572433795056,223.82400512695312,45.42444610595703,317.56884765625,154.62852478027344,0.06524956226348877,-1.1811765416842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896816578909232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15001638404194317,0.010014745637748831,-4.216484791367068e-15,-2.0,0.160031129679692,0.14000163840419433,0.0,0.0,0.0,0.0,0.0,0.0,OAF_cause_angry.wav
245.861572265625,35.10258102416992,304.43646240234375,160.84683227539062,-0.9611217975616455,0.013840076683720781,-224.35866954184834,210.8693851147562,152.06592106455426,107.44688947087359,-72.29274847729408,318.3162745856298,-376.4245906064026,103.42249564388263,0.0,4.692438670509862e-16,-2.0,-2.0,255.2415313720703,24.150428771972656,301.000244140625,178.3729248046875,-1.5640031099319458,3.1112177192797317,227.5706787109375,44.62638854980469,304.43646240234375,160.84683227539062,0.02371908351778984,-1.364639074600049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6245906672124437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849963135905628,0.025006144015728676,0.0,-2.0,0.21000245760629146,0.1599901695748341,0.0,0.0,0.0,0.0,0.0,0.0,OAF_chain_angry.wav
259.2008056640625,37.28668212890625,337.8316345214844,151.18202209472656,-1.0968644618988037,0.3904594293522603,-215.55836397269468,344.6431511348535,93.0865203393396,246.16106436796858,-122.47184363335506,590.8042155028221,-308.64488431203426,98.48208676688493,5.051470238386424e-16,3.7462201650289455e-16,-2.0,-2.0,263.6728820800781,38.37500762939453,337.8316345214844,151.18202209472656,-1.463411569595337,1.3385319020920372,248.1521759033203,31.864957809448242,293.66754150390625,197.13145446777344,-0.21787095069885254,-1.4031212888809568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6197705117790414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAF_chair_angry.wav
278.55010986328125,30.5720157623291,334.8829650878906,173.9767608642578,-1.2946339845657349,1.844325405429732,-336.72702373914103,128.05678163094404,264.2593554348,6.057367989790762,-72.46766830434099,134.1141496207348,-600.986379173941,121.99941364115327,3.028030647172774e-16,-7.097269613547718e-15,-2.0,-1.9999999999999998,282.4687805175781,18.832944869995117,305.6018981933594,225.7161102294922,-1.3949353694915771,1.4249001740869138,268.24554443359375,48.0955924987793,334.8829650878906,173.9767608642578,-0.43403521180152893,-0.996870628544742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167307635851217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAF_chalk_angry.wav
249.82090759277344,24.400249481201172,300.9518737792969,183.07980346679688,-0.4502844214439392,-0.11575601260223278,-185.6710696048803,246.63087185551132,141.65636150215298,17.04079769585296,-44.014708102727326,263.6716695513643,-327.3274311070333,229.59007415965837,-2.4572715117744015e-16,2.5731105603293526e-15,-2.0,-2.0,255.6025390625,19.156667709350586,298.8856201171875,203.60499572753906,-0.6165051460266113,0.4681523954324831,232.6902313232422,29.657922744750977,300.9518737792969,183.07980346679688,0.6791611313819885,0.0018462524402313996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906951084957705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16500778241992298,0.015011878430408784,2.816746152355705e-15,-2.0,0.18001966085033178,0.1499959039895142,0.0,0.0,0.0,0.0,0.0,0.0,OAF_chat_angry.wav
249.72802734375,24.44263458251953,290.1619567871094,166.6492919921875,-1.0000590085983276,1.5569485614073821,-265.7834736264353,180.1965141328394,189.01970342666348,113.06142767834984,-76.76377019977181,293.25794181118926,-454.80317705309875,67.13508645448957,2.7580929202768834e-16,0.0,-2.0,-2.0,247.68026733398438,23.86269187927246,280.6578674316406,166.6492919921875,-1.2446461915969849,2.2222214136332408,258.2603759765625,24.97789764404297,290.1619567871094,214.66949462890625,-0.44694799184799194,-1.275298893162978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074645434187609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23498812156959123,0.03502088965347752,0.0,-2.0,0.27000901122306875,0.1999672319161137,0.0,0.0,0.0,0.0,0.0,0.0,OAF_check_angry.wav
