F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
309.84869384765625,22.313880920410156,344.0373229980469,246.82168579101562,-0.5448399782180786,-0.563658477427261,24.703640544828065,140.48035674392324,69.80855472481274,130.01366257410467,129.26514574946165,403.14180802999584,-77.41276033625125,3.252145147178154,0.14933685299454236,1.1003994386612694,-1.1923715571001239,0.04021857276287699,323.80218505859375,2.0379998683929443,327.5803527832031,319.7232971191406,0.11288467794656754,-0.4959815221988859,311.25799560546875,9.464869499206543,326.23797607421875,287.61102294921875,-0.475995808839798,-0.2737972149212964,-13.987325855355474,5.247231200071529,-0.5067317579672607,-0.8081697227957063,-66.45810947280692,59.772075961331346,-0.3914320707808818,-0.9697210468514852,10.981356285038403,8.580287776067077,0.42856519130345183,-1.3254084234719838,-14.91682702603119,3.9280281239780654,-9.370321850925684,-19.447957839688023,0.30284032511596765,-1.6151129158214959,-16.673676331003367,8.166264222323727,-8.138490598040947,-33.68577253106137,-0.8275465201101984,-0.7242989184770288,-26.32694802689962,1.9466975444724066,-0.40128459150537954,-1.0089095930007135,-81.98406245034391,10.456209041273674,-2.08836646103284e-15,-2.0,0.5108559346589819,0.08545536868485462,-9.555532765576817e-16,-2.0,-21.008695081209368,1.384787141834213,-19.86396410031223,-23.613713991785367,-0.9708021255692866,-0.6883887736489771,-31.64520097258987,2.5086079471106,-27.391118087654846,-35.02193661050643,0.16823294255852755,-1.32943041235245,1.6403808957000445,0.31399999999999995,0.157175061635108,-0.36058848996217185,-1.7262563885943252,0.48,0.1,0.060000000000000005,0.03741657386773942,-0.38180177416060634,-1.5,0.1,0.01,0.37,0.19999999999999996,-2.1684043449710099e-16,-2.0,0.57,0.17,0.9893048128342248,6.166666666666666,0.16042780748663105,0.839572192513369,0.8486486486486485,0.16216216216216217,fear.wav
