F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
245.94786071777344,31.31700897216797,305.19036865234375,173.7574462890625,-0.09654775261878967,-0.9162700029690765,-392.1001759029966,362.8895483914402,852.6588056124203,245.83004077050822,114.91729468630173,574.1999473403945,-2285.099029541015,6.161030513868252,-1.732910904754306,-0.6218634193452878,1.096921780831022,-1.5080916919196254,209.21531677246094,21.976839065551758,239.08370971679688,173.7574462890625,-0.23788312077522278,-1.318028189093414,255.70167541503906,26.076969146728516,305.19036865234375,194.70599365234375,-0.444165974855423,-0.632486048228075,-14.258082726429306,2.6086302074313226,-0.7135088043230546,0.4994329576709964,-4.09734110613358,10.136743397438929,0.23372267035987992,-1.2534832714156792,7.604708435661015,5.792708337244561,0.371073725278365,-1.239304712624217,-14.966545417690774,3.049406143108914,-11.336382616842645,-20.511965021918627,-0.5614794004479325,-1.0684485428146178,-11.658349655390824,2.1112689831736144,-6.976217192897,-18.284182815567092,-0.1641176424726512,0.5743339111461765,-35.69108112567642,4.195331568539247,-0.4347350179259869,-0.16637231675242697,68.95079788933509,45.18371410617481,-0.059183899430240765,-1.4471678456472201,10.985494147631737,3.536560027651523,-0.2853924136393105,-0.7929448988824901,-25.940783228577757,4.234073368685876,-20.21058770948567,-33.74053414098051,-0.2839582841653906,-1.0437242832904465,-32.97634695151147,3.372765053450698,-29.630974537657178,-39.65909232135696,-0.9906308789111841,-0.5851433872407243,1.6534193161367727,0.274,0.20751867385852293,0.21748443955774535,-1.6985893902509017,0.53,0.02,0.11400000000000002,0.029393876913398145,-0.9620295363245673,-0.47659465020575986,0.14,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,happy-m.wav
