F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
287.4532775878906,31.76548957824707,344.7762451171875,233.97897338867188,-0.07450003921985626,-1.076391596642347,69.45671849956207,10.921382975933058,537.8425844201214,8.466268880635878,1033.5122680664033,27.103411487368707,-967.432774135041,0.5757060655289227,-0.31847112123616367,0.33513039847507126,-0.27530782470755133,-1.053070762550689,269.0113830566406,3.80281400680542,272.4201965332031,263.7046203613281,-0.6243088245391846,-1.5000134829938776,319.1801452636719,17.322872161865234,344.7762451171875,293.0240478515625,0.028942806646227837,-1.1599946224195825,-11.057275194105518,1.7595916309833888,-0.322646024972137,-1.1777664629678193,-47.32101086692382,91.78871584735504,-0.39666743532703314,-0.6265329004671067,1.1340340701356189,1.7502229268739051,2.095164624704618,2.670673871323766,-5.542762795294426,0.0,-5.542762795294426,-5.542762795294426,0.0,-3.0,-10.731593465361103,0.9318351298683963,-9.608007405294085,-12.708993706480111,-0.6070232911279656,-0.49928060044958933,-20.424363989421593,3.067497105199492,0.32239966524289176,-1.0312515362830932,-36.20148292298561,115.13909423080831,0.8222913293131142,-0.6101651984100132,6.235730609303102,10.191749795115275,1.4535917147016477,0.18384390798542105,-34.34404411106256,8.195207223328348,-15.748046088843834,-40.65091981375514,1.2334480033651747,-0.02703494041064758,-13.99396463787725,0.24718331089509257,-13.648516732998381,-14.213042581932186,0.6332389720868437,-1.5000000000000004,4.185093096968892,0.067,0.03716180835212409,0.22517336361069953,-1.377160082447156,0.12,0.02,0.0642857142857143,0.04865538961693258,0.34154955354014677,-1.4450683709869205,0.14,0.01,0.2075,0.010897247358851683,-0.6520236646847515,-0.9030470914127444,0.22,0.19,1.5805223068552774,3.2277777777777774,0.48966267682263337,0.5103373231773668,0.32289156626506027,0.30981067125645445,german.wav
